X,Y,OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
507797.3073,4887143.9128,1156,WZ031.00,R,30,4.2,0.59,800,24.3,31,163,2017/04/26 00:00:00+00,44.13745,-68.90252,WZ
505113.0767,4884832.1275,1157,WZ033.00,P,30,3,0.51,300,13.9,31,163,2017/04/26 00:00:00+00,44.11666,-68.9361,WZ
505376.6236,4885455.4412,1158,WZ034.00,A,30,3.9,0.75,1700,36.9,31,163,2017/04/26 00:00:00+00,44.12227,-68.9328,WZ
506507.7309,4887301.3423,1159,WZ035.00,A,30,2.1,0.18,12,3.7,31,163,2017/04/26 00:00:00+00,44.13888,-68.91864,WZ
511227.5837,4889751.2655,1160,WZ038.80,R,30,5.4,0.58,400,30.5,31,163,2017/04/26 00:00:00+00,44.16088,-68.85958,WZ
511241.9912,4889742.4044,1161,WZ038.90,CA,30,5.2,0.5,86,23.2,31,163,2017/08/08 00:00:00+00,44.1608,-68.8594,WZ
511537.9111,4889698.4884,1162,WZ038.95,CA,30,6.6,0.56,340,35.5,31,163,2016/10/24 00:00:00+00,44.1604,-68.8557,WZ
509168.4912,4889314.8948,1163,WZ040.00,P,30,2.8,0.38,82,8.6,31,163,2017/04/26 00:00:00+00,44.15698,-68.88534,WZ
513350.0498,4892312.101,1164,WZ041.00,A,30,3.5,0.45,120,13.6,31,163,2017/04/26 00:00:00+00,44.1839,-68.83297,WZ
514183.286,4891755.1553,1165,WZ042.00,A,30,2.3,0.29,32,5.5,31,163,2017/04/26 00:00:00+00,44.17887,-68.82256,WZ
514733.9865,4889632.6764,1166,WZ043.00,A,30,2.1,0.2,20,3.9,31,163,2017/04/26 00:00:00+00,44.15975,-68.81573,WZ
514659.3552,4889036.056,1167,WZ044.00,R,30,4.2,0.55,260,21.5,31,163,2017/04/26 00:00:00+00,44.15438,-68.81668,WZ
514053.7497,4888783.713,1168,WZ046.00,P,30,20.1,0.84,1700,243.8,31,163,2016/12/13 00:00:00+00,44.15212,-68.82426,WZ
508733.8944,4876330.2294,1169,WZ056.00,A,30,1.9,0,2,1.9,31,163,2017/11/15 00:00:00+00,44.04008,-68.89099,WZ
509121.4729,4875897.5852,1170,WZ057.00,A,30,1.9,0,2,1.9,31,163,2017/11/15 00:00:00+00,44.03618,-68.88616,WZ
