X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Lat_DD,Long_DD,Grow_Area,GlobalID
547746.2054,4917845.9539,267,EG019.00,A,30,30,4.1,0.57,260,22.8,31,163,44.4123300003047,-68.4002999999684,EG,7779dafa-8029-4c72-9567-210236a298dc
548448.4457,4920524.8881,269,EG020.00,CA,30,30,3.5,0.51,180,15.8,31,163,44.4364000002857,-68.3912300000349,EG,befc75e4-e6e4-4e77-b038-7d8a6b8f5bbd
548770.8503,4920302.9075,270,EG020.50,A,30,30,3.8,0.62,260,24.7,31,163,44.4343800003818,-68.3871999994885,EG,6d497c9c-bab4-4a2d-b4ca-9f6a6b41f462
549561.2683,4919770.1225,271,EG021.00,A,30,30,4.2,0.57,440,23.3,31,163,44.4295299999026,-68.3773199997618,EG,9ed35ca1-3cce-48cc-a106-65774ceae878
550450.4199,4918942.7153,273,EG023.00,A,30,30,2.9,0.38,44,9.3,31,163,44.4220200004278,-68.366230000202,EG,fafa342f-e4d9-4880-8877-c7301ff80304
551774.6649,4916893.6237,274,EG024.00,A,30,30,3.5,0.46,60,14,31,163,44.4034800001619,-68.349799999599,EG,5e295e7c-bd7e-4d38-8358-885c4af3a4db
550897.2596,4915138.2779,276,EG025.00,A,30,30,4,0.56,136,21.7,31,163,44.3877400003895,-68.3609899993725,EG,9b865e81-5a62-4530-a7e1-4592a86409b3
549865.3661,4915602.4075,277,EG026.00,A,30,30,2.5,0.34,98,6.9,31,163,44.3919899998372,-68.3738999995443,EG,e8f0a3f2-505d-4673-bcd2-9184e133c5a5
548389.8682,4912325.5009,278,EG027.00,A,30,30,2.2,0.18,9.1,3.9,31,163,44.3625899998275,-68.3927299999203,EG,14d2fff6-d94d-4837-b555-190729bc5cf9
547262.4052,4910655.4756,279,EG028.00,A,30,30,2.9,0.3,16,7.4,31,163,44.3476300004451,-68.4070299994196,EG,7aa7e92f-8eb0-41b8-9fde-d4442163cca9
546512.2503,4910109.1305,280,EG029.00,A,30,30,2.3,0.26,26,5.1,31,163,44.3427599997695,-68.4164899997775,EG,f588f241-f25e-4303-8fbf-c2b3e5cd22eb
546616.8718,4909746.6437,283,EG030.00,A,30,30,3.6,0.52,240,16.8,31,163,44.3394900001644,-68.4152099994647,EG,e7ab48fb-ddee-425a-b92f-a437b0d53689
547733.6595,4909976.8669,285,EG031.00,A,30,30,4.9,0.54,144,24.5,31,163,44.3414899995549,-68.4011799999785,EG,a54abf58-033b-477f-8bc8-2dc4fc7525d4
546048.1799,4906957.8402,286,EG032.00,A,30,30,2,0.19,22,3.6,31,163,44.3144200003005,-68.4225899993856,EG,1abd795d-645c-43e8-8030-5ed440e1fabd
547216.4697,4903433.8398,287,EG033.00,A,30,30,3,0.55,440,15.4,31,163,44.2826200003877,-68.4082600000367,EG,4da2ed09-38cb-4ce8-94ee-58805f377064
549559.5745,4900445.3419,289,EG035.00,R,30,30,4.7,0.6,480,28.3,31,163,44.255560000374,-68.3791799994401,EG,3257058a-356e-4623-a769-61889a5fe63a
549810.6243,4899450.8638,290,EG036.00,P,30,30,2.5,0.41,90,8.6,31,163,44.2465900001113,-68.3761299999877,EG,23d948e7-4aa0-4e0a-9480-1c3d3f4a2334
551004.4495,4897689.4378,291,EG036.06,P,30,30,2.9,0.59,640,17.4,31,163,44.2306500002428,-68.3613499994005,EG,30f84e2d-2e96-4109-94d5-61efee16cf73
555952.2029,4901724.2474,308,EH003.00,A,30,30,2.3,0.22,13,4.5,31,163,44.2666099996901,-68.2989700002491,EH,421f05fa-7011-455a-adcd-1df621197ef3
555482.1387,4903034.3415,315,EH012.20,A,30,30,1.9,0.05,4,2.3,31,163,44.2784399996981,-68.3047200001962,EH,0dc23234-481e-43a5-9efa-9cdcd0e43b29
555817.5822,4903564.8296,316,EH012.40,P,30,30,1.9,0.09,6,2.5,31,163,44.2831900000635,-68.3004599998569,EH,e8da1100-0ecd-4f49-9f02-fc34057528a6
554490.3565,4905313.1787,322,EH024.00,CA,30,29,2.3,0.24,20,4.9,31,166,44.2990300002603,-68.3169099997572,EH,d843aa4e-4cfb-4249-ac37-00c03cdc93a0
554184.8373,4909833.895,325,EH027.00,P,30,30,3.5,0.49,240,15.5,31,163,44.339749999894,-68.3202699996533,EH,fcf25711-2ed0-4ce2-b509-2508fe9126a4
553461.6249,4911799.6477,328,EH030.00,CA,30,30,3.6,0.35,26,10.4,31,163,44.3574999995801,-68.3291400000289,EH,1129bf0d-9e91-4cda-aa1c-86e31a852dfa
552890.7766,4911531.7347,329,EH031.00,CR,30,30,6.1,0.5,100,27.7,31,163,44.3551300000947,-68.3363299997978,EH,0e4254ba-e692-4018-ae9e-3531d38915fb
553479.9685,4913062.8062,331,EH035.00,CA,30,30,5,0.51,78,23.1,31,163,44.368869999922,-68.3287799994256,EH,9619f53a-e49f-41c1-89b7-b152fe6b5b96
554267.9436,4912112.8865,333,EH038.00,A,30,30,2.8,0.34,86,7.9,31,163,44.3602600002944,-68.3189899999373,EH,7e4761b8-94ee-4917-8f9c-d6eabcdbecdb
554954.9245,4912488.538,334,EH039.00,CR,30,30,4,0.55,146,21,31,163,44.363590000264,-68.3103300001344,EH,a1869f54-b47e-4629-8742-0932c520601e
555583.1431,4910208.8797,335,EH040.00,CR,30,30,4.4,0.62,200,27.8,31,163,44.3430199995682,-68.3026899995829,EH,a90268b2-51d5-46e0-8643-f786a1d94956
555431.5417,4909755.4855,336,EH041.00,A,30,30,3.3,0.56,360,17.8,31,163,44.3389500003307,-68.3046399995661,EH,fd425b83-b3c6-4f97-a405-1bde0f96e630
555690.879,4905700.964,338,EH044.50,A,30,30,5,0.53,102,24.6,31,163,44.3024300003126,-68.3018199999818,EH,59b0bf20-9a43-4712-b731-4ea96e4398e0
555460.5891,4905389.0895,339,EH045.00,A,30,30,4.9,0.65,160,34.1,31,163,44.2996399997303,-68.3047400004332,EH,49f8803f-421d-40a9-8ad3-0b4513b30605
556378.3694,4904328.3234,340,EH047.00,P,30,30,3.4,0.69,880,26.3,31,163,44.290020000094,-68.2933500003965,EH,f846e7e1-c76f-4109-8439-3f422213194c
556513.3805,4904123.986,341,EH047.20,P,30,30,3.2,0.52,300,15.2,31,163,44.288170000022,-68.2916799998776,EH,ce487b5e-cd27-496a-bb48-77f197e1bb9a
557327.0247,4904332.1193,342,EH050.00,CA,30,30,2.4,0.25,16,5,31,163,44.2899799995797,-68.2814599997654,EH,3b467375-e961-497c-b4f1-29e43ee9c041
557120.6377,4904850.1798,343,EH052.00,P,30,30,3.6,0.5,94,16,31,163,44.2946600000457,-68.2839899999967,EH,0e16d032-a57d-4b99-87ed-14e8898a7718
557170.4763,4905629.302,344,EH055.00,CA,30,30,2.8,0.44,130,10.5,31,163,44.3016699996823,-68.2832799999584,EH,f01e3a0e-4293-49f1-b33b-003ce244834e
560841.1724,4904566.01,352,EH065.00,P,30,30,2.6,0.38,76,8.1,31,163,44.2917999997269,-68.2373899993779,EH,54dc5655-f858-4a93-9b3e-230d92a33c0e
563961.6098,4907265.1224,355,EH068.00,A,30,30,2.3,0.24,16,4.9,31,163,44.3158300001518,-68.1979500005703,EH,0201d745-91b4-4966-ad57-f7d2dfce1083
560580.409,4901013.3804,359,EH072.00,P,30,30,2.1,0.19,20,3.7,31,163,44.2598400003788,-68.2410700002215,EH,6da0900c-5d86-47d1-b389-c6c23e3b6fb1
558001.1874,4900372.4285,362,EH073.00,A,30,30,1.9,0,2,1.9,31,163,44.2542799995538,-68.2734499997972,EH,8a86bab5-d5ef-45ac-8106-fe7fd53ab5ae
559077.999,4900039.9138,364,EH075.00,A,30,30,2,0.1,6,2.7,31,163,44.2512000000659,-68.2599999995491,EH,a66fc807-aaec-4844-8da1-cf57bf14ccd4
558307.3326,4900869.4592,366,EH077.00,P,30,30,2,0.08,4,2.5,31,163,44.2587300001358,-68.2695599994691,EH,a7a87537-b525-474c-99eb-6959dafb8c47
565530.727,4910255.5311,368,EI001.00,A,30,30,3,0.45,220,11.5,31,163,44.3426099997171,-68.1779000000902,EI,c3bc036c-c362-4561-b13d-87a4df34f57b
564903.2239,4912753.145,370,EI003.00,P,30,30,3.3,0.51,260,15,31,163,44.3651500000391,-68.1854599999712,EI,150755bd-1bd1-4210-be4b-58510ca623ae
563415.8276,4915664.5312,373,EI008.00,P,30,30,3.3,0.57,220,18.2,31,163,44.3914900002394,-68.2037700002505,EI,64ef2af5-9175-440f-998f-3ce39db73738
562915.1985,4915789.6538,374,EI009.00,CR,30,30,1.9,0.1,7.3,2.7,31,163,44.3926600000564,-68.2100399998137,EI,a7d94c73-a582-4b45-9d82-ab29071843e5
560095.2445,4918675.721,379,EI023.70,P,30,30,2.6,0.31,20,6.6,31,163,44.418880000364,-68.245110000504,EI,7beca889-d3b7-4f79-9a9a-18773f770cad
560156.5779,4919707.1626,380,EI024.00,A,30,30,2.4,0.3,40,5.8,31,163,44.4281600002459,-68.2442199995418,EI,357e965d-2c50-4039-b89f-27a109b3c992
557966.918,4920938.1306,383,EI029.00,A,30,30,2.7,0.34,24,7.5,31,163,44.4394200002259,-68.2715900002288,EI,d6e4983f-0536-4b39-920e-2002aa2fbcc1
556950.8403,4920091.5843,385,EI031.00,P,30,30,4,0.55,300,20.8,31,163,44.4318799997999,-68.2844500006092,EI,48ace070-5a11-4511-9f0f-41ef0f25bef4
556251.5283,4920144.3825,387,EI033.00,A,30,30,3.3,0.64,1700,22.1,31,163,44.4324100003966,-68.2932300002819,EI,a6d80373-b95c-4115-82e6-45ec33b75d70
554180.0107,4921633.1242,388,EI034.00,A,30,30,2.9,0.45,82,10.9,31,163,44.4459700001014,-68.3191000002092,EI,6f891de6-bdf8-4bfc-ab00-cde4da8a8a53
553140.8832,4919567.2861,390,EI034.20,A,30,30,2.8,0.32,29,7.4,31,163,44.4274500000983,-68.3323700004696,EI,438aeb5c-4b09-4e22-aaf4-a14c88f9f57e
552702.3291,4918970.5375,391,EI034.30,CA,30,30,3.9,0.44,100,14.6,31,163,44.4221099996473,-68.3379400002456,EI,00778ff9-084a-4153-bbf1-8bbfc96e15ae
552448.3488,4918974.0424,392,EI034.70,CA,30,30,4.1,0.51,118,18.9,31,163,44.4221599999624,-68.3411300003964,EI,1b8e8c53-116d-43be-bf13-34e1253b80b5
550448.81,4920075.7488,394,EI036.00,R,30,30,5.1,0.74,800,46.3,31,163,44.4322199998641,-68.3661400003064,EI,24e928ba-969c-41d0-8c4e-0871611fe18c
551122.788,4921215.1645,395,EI037.00,A,30,30,3.8,0.5,108,16.8,31,163,44.4424300000162,-68.3575600002863,EI,8d1b3709-fcd0-4c02-b350-96e747df8f1d
551183.0662,4923972.7353,397,EI039.00,A,30,30,3.5,0.51,116,16.1,31,163,44.4672500003158,-68.3565299999635,EI,ad01b8f9-1cdb-4fe7-a53a-f00fbc0e6045
553630.8563,4923380.3776,398,EI040.00,A,30,30,2.9,0.35,28,8.2,31,163,44.461739999569,-68.3258200005957,EI,93dd122f-90b4-4f7b-ad53-e449da505da7
557302.9221,4922503.0,399,EI041.00,R,30,30,2.4,0.28,29,5.7,31,163,44.4535600003415,-68.2797599994421,EI,41330292-f404-4b4d-af03-e462dd6d473d
557139.8476,4924401.1294,400,EI042.00,A,30,30,2.2,0.22,27,4.3,31,163,44.4706599997388,-68.2815999998008,EI,b57c439a-91cf-49a9-9d11-2d3786201b2b
557067.3714,4927673.0868,402,EI043.00,A,30,30,2.2,0.17,8,3.6,31,163,44.5001199997216,-68.2821500004326,EI,554ca475-cc14-4e00-abe4-4d3a9a1de242
555541.4718,4928257.5075,404,EI044.00,A,30,30,2.8,0.26,13,6.1,31,163,44.5054999997358,-68.3012800006243,EI,cda549e0-4561-471d-81be-cd618084fc36
553685.9423,4928365.2147,405,EI045.00,A,30,30,5.8,0.52,126,27.7,31,163,44.5066099997288,-68.3246100003394,EI,49fa6f00-841a-4481-832e-9f67e80079a6
554865.7568,4929574.7987,407,EI046.00,A,30,30,2.8,0.33,31,7.5,31,163,44.5174100002108,-68.3096399999507,EI,4fe86cc4-4d55-48ad-871e-fdedb3f1abf2
555115.6996,4930092.3546,408,EI047.00,A,30,30,2.3,0.21,14,4.4,31,163,44.5220500002832,-68.3064399997193,EI,d72f0613-a920-425f-88b8-98882762253d
554134.1808,4931333.8146,410,EI047.60,A,30,30,4,0.48,154,17.1,31,163,44.5333000003174,-68.3186599997326,EI,d781c23a-36ea-467e-996c-b903e8092d5a
555632.6245,4931072.1013,413,EI050.00,A,30,30,3.1,0.4,64,10.5,31,163,44.5308299996577,-68.2998300004571,EI,84e2cd76-4610-43f6-936f-c30d44737920
559094.2952,4928682.0997,417,EI051.00,R,30,30,4.3,0.68,1700,32.9,31,163,44.5090399996816,-68.25654000043,EI,9190313c-f455-4e00-a97e-cf7f322135af
559420.47,4925871.2425,420,EI054.00,A,30,30,2.3,0.32,106,6.1,31,163,44.4837099999959,-68.2527600000574,EI,e2ba3532-111c-496f-8e4b-d21e9c0b4b62
560935.4222,4924092.3194,424,EI058.00,A,30,30,2.1,0.13,6,3.1,31,163,44.467569999591,-68.2339199995676,EI,d4f52f8d-f76e-48ea-8383-a9ac4d066f10
561483.3382,4924531.8252,427,EI061.00,A,30,30,2.1,0.17,13,3.6,31,163,44.4714799996351,-68.2269800000702,EI,0301fb5e-64b5-4adc-b08a-a55d68e27fa7
561644.3817,4926255.2032,429,EI063.00,A,30,30,2.9,0.47,220,12,31,163,44.4869800001474,-68.2247500005171,EI,9888373e-d039-41b7-8789-53a20cfcb23a
561523.9206,4927051.6705,430,EI064.00,P,30,30,4.6,0.71,1700,37.8,31,163,44.4941600001756,-68.2261700001934,EI,e3c35c63-c461-4c93-9468-ffa4214b18c5
561718.5161,4926990.1955,431,EI065.00,A,30,30,3.2,0.47,98,13,31,163,44.4935900002533,-68.2237299993715,EI,1557308d-de7e-4c19-a2c0-74d3dd807db4
561898.9616,4929915.7468,435,EI069.00,A,30,30,2,0.11,6,2.9,31,163,44.5199100002895,-68.2211100004819,EI,b6568fe4-8cf1-4170-a545-3ff5a3cd9991
559849.9524,4931130.7224,437,EI070.10,A,30,30,2.5,0.28,22,5.9,31,163,44.5310199998137,-68.2467499996073,EI,7188d2e4-d739-4c01-9be1-e053843c8505
558751.4234,4931872.749,438,EI070.15,A,30,30,2.9,0.33,40,7.7,31,163,44.5377899996352,-68.2604899996603,EI,05189447-bf0c-46da-8e99-d1b5a55a2a31
558143.2493,4931380.7092,439,EI070.20,R,30,30,3.9,0.51,220,17.8,31,163,44.53341000044,-68.2682000003537,EI,3fa12e88-89b2-4a73-ac4e-89bbacd336d6
557964.6881,4932334.463,441,EI070.40,R,30,30,5,0.74,1700,44.5,31,163,44.5420100001848,-68.2703399995749,EI,5454bd8d-dbf8-49ba-949c-f1592db7263c
557924.9401,4932515.1805,442,EI070.41,A,30,30,3.5,0.4,64,11.7,31,163,44.5436400000272,-68.2708200001947,EI,41944a58-2aa6-4f95-9b40-e1d2c31f228f
556139.8787,4934435.737,443,EI070.48,P,30,30,8.3,0.75,1560,77.5,31,163,44.5610699995577,-68.2930799998092,EI,9a6733ad-d941-488e-9d1c-350397504c77
556248.4923,4934641.0789,444,EI070.49,P,30,30,8.2,0.61,380,51.4,31,163,44.562910000153,-68.2916899997065,EI,a16c6650-0ec4-4128-842d-3d8845247638
556305.9744,4934789.3239,446,EI070.52,P,30,30,4.2,0.36,42,12.5,31,163,44.5642399997109,-68.2909500004932,EI,ff6ea4c6-8bfc-4411-84bd-d20e5e51f1af
558066.7588,4935929.0645,450,EI070.70,P,30,30,4.2,0.56,114,22.1,31,163,44.5743600000967,-68.2686499998786,EI,069e1424-d606-41a2-94b1-8d7ac79a5f67
558375.4785,4935858.5195,452,EI070.82,A,30,30,2.7,0.32,42,7.1,31,163,44.5737000001664,-68.2647699994796,EI,b77afa94-088b-4de5-ad14-2946cb9f4be0
558581.9943,4936027.0151,453,EI070.90,A,30,30,2.9,0.3,18,7.2,31,163,44.5751999999307,-68.2621499997515,EI,771e627c-8ef6-496e-8c27-fefd0b930cb6
558693.627,4936413.5016,454,EI071.00,A,30,30,4.9,0.58,180,27.4,31,163,44.5786700001813,-68.2606999999491,EI,78928d4f-0eb5-4308-a22d-9560a30b039a
559686.9397,4937442.3691,455,EI071.50,P,30,30,9.3,0.7,1700,73.3,31,163,44.5878499996394,-68.2480700000239,EI,163cfb4d-555f-4f11-a300-0c7b62ae5fd9
560156.8113,4936511.3465,460,EI072.50,P,30,30,2.7,0.37,44,8.2,31,163,44.579429999725,-68.2422599995078,EI,1598c0e9-84d3-4f6a-b591-aaa025183a87
560936.7224,4936992.9841,461,EI073.00,A,30,30,3,0.39,76,9.8,31,163,44.5836999996363,-68.2323799995464,EI,4e42b8b5-0993-4753-a141-30390a066830
561973.6603,4935655.305,465,EI074.00,A,30,30,5.6,0.56,240,29.9,31,163,44.5715699998458,-68.2194800002928,EI,056b1ad9-1b83-4d1d-a8a2-309ca03e720f
559552.9474,4935350.448,466,EI075.00,A,30,30,3.4,0.57,420,18.9,31,163,44.5690299996563,-68.2500000000414,EI,ffc1ca55-6d4b-4acb-86eb-f93661878941
559811.9362,4932841.126,467,EI075.60,A,30,30,3,0.46,156,11.9,31,163,44.5464199999287,-68.2470300005455,EI,05b97907-c646-406a-a4eb-f05acb6061b4
560984.7336,4930955.7674,470,EI075.90,A,30,30,3.3,0.57,440,17.8,31,163,44.5293499999455,-68.2324899995994,EI,2eb39afb-12cd-4380-b839-b82eaf5263c3
563420.3073,4929983.7495,478,EI082.00,A,30,30,3,0.38,46,9.7,31,163,44.5203900003772,-68.2019599998997,EI,76d26dc5-957f-4fdc-9db7-cab508e02065
564641.1003,4929423.6784,480,EI084.00,A,30,30,2.9,0.41,36,10.1,31,163,44.5152399998023,-68.1866699996901,EI,c94b60aa-78bd-4c4e-ae81-9a1d4e394726
563912.3459,4926905.8639,482,EI086.00,A,30,30,2.3,0.3,46,5.7,31,163,44.4926400003246,-68.1961499996242,EI,ba04ae24-11b3-49c1-9d05-0812d0202aa3
564709.4458,4925991.7156,483,EI087.00,A,30,30,2.1,0.15,8,3.3,31,163,44.4843400001062,-68.1862399996433,EI,f58a0ed0-1648-4c9f-ac84-bfd9d3bd63f8
565150.5323,4925147.404,485,EI089.00,P,30,30,2.4,0.25,16,5.2,31,163,44.4766999997089,-68.1807999996015,EI,3b1a6dde-dcd1-4866-ac60-e88139db5fad
564429.9917,4924498.136,487,EI091.00,CA,30,30,2.4,0.25,18,5.1,31,163,44.4709200001207,-68.189940000543,EI,e29d0b29-df31-48c1-b51e-c861450fc3b8
565103.8909,4924562.6119,489,EI093.00,CA,30,30,2.3,0.28,36,5.5,31,163,44.4714399998645,-68.1814600002506,EI,ec3e6aa4-dbf0-4d63-94d0-dd6e56525c36
566519.9856,4924699.1375,490,EI096.00,CA,30,30,2.7,0.47,126,11.1,31,163,44.4725400004129,-68.1636400000626,EI,fba68a2a-df98-4852-8d7d-25b173338a24
567205.1079,4927828.9035,492,EI098.00,A,30,30,3.1,0.32,24,8.2,31,163,44.5006500000859,-68.1546200003366,EI,a4340d43-9c43-4398-a286-0da5b13dd180
571643.9997,4924360.2985,497,EI103.00,A,30,30,2.7,0.33,56,7.3,31,163,44.4689999995616,-68.099270000365,EI,99783688-979f-4b64-a4fb-18dd99bbaf1e
570314.7411,4920307.6789,499,EI105.00,A,30,30,2.9,0.56,1480,15.3,31,163,44.4326500001188,-68.1165300000737,EI,4fb53a97-0553-469a-adb7-705d3d2e33a2
570924.6958,4918165.8211,501,EI106.00,A,30,30,2.4,0.37,100,7.4,31,163,44.4133099996743,-68.1091599999483,EI,c4f70d25-3f78-4b62-ad61-1fd219852f46
571522.9414,4916109.4292,502,EI107.00,A,30,30,2.5,0.3,29,6.3,31,163,44.3947399995999,-68.1019300002782,EI,33baac90-6089-4709-a786-1cc88bb132cf
572468.0766,4913555.9215,503,EI108.00,P,30,30,2,0.13,10,2.9,31,163,44.3716600003091,-68.0904200001109,EI,b1ba8953-a3e2-4aed-9761-af75a762d4ef
572197.1895,4915569.1876,504,EI109.00,A,30,30,2.3,0.23,20,4.7,31,163,44.3898099995586,-68.0935400002573,EI,c4f2b21c-7162-464f-98fb-b0d65cb688d2
573643.7869,4914862.1643,506,EI110.70,A,30,30,2.8,0.32,22,7.4,31,163,44.3832999996131,-68.0754800003284,EI,a099aacd-b7e7-4073-b961-6d263abf546e
573957.3573,4913905.8953,507,EI111.00,A,30,30,2.4,0.2,10,4.4,31,163,44.3746599995954,-68.0716800002053,EI,8ff06967-d89f-4313-812d-a203270fd832
574550.3378,4910539.9602,508,EI112.00,A,30,30,2.5,0.33,42,6.8,31,163,44.3443000000109,-68.0647199998919,EI,4804d04b-75cf-4ad7-b6c1-a5339b4bf9dc
575215.2218,4909637.7576,509,EI113.00,P,30,30,2.6,0.46,380,10.3,31,163,44.3361099995946,-68.0565100004201,EI,8fb76a42-137f-4a41-83a5-f5b0576342bb
576652.0302,4912893.846,511,EJ002.00,A,30,30,2.3,0.21,10,4.3,31,163,44.365269999952,-68.0380100000885,EJ,8263c366-b0d7-4fe1-b1bd-18cf77e7d8c1
577063.6245,4913806.3039,513,EJ003.00,A,30,30,3.5,0.46,140,14,31,163,44.3734399998589,-68.0327099993894,EJ,913e17c0-a161-4213-bc72-6b17fbffa312
577026.8899,4914825.6859,514,EJ004.00,CA,30,30,3.2,0.44,42,12.3,31,163,44.3826200003023,-68.0330199995497,EJ,882c6fd0-2de4-4316-ba5a-e0bcef409e4b
576645.321,4915161.1308,516,EJ006.00,CA,30,30,4.8,0.64,260,31.8,31,163,44.3856800002319,-68.0377599996101,EJ,3b3375c8-dd34-4e87-a904-41368cd4daf5
576981.3919,4915170.6423,518,EJ008.00,CA,30,30,3.8,0.5,90,17.1,31,163,44.3857300000217,-68.0335400001259,EJ,3a54cf66-6772-43b1-9ef5-1c5ab508289b
578115.3922,4914939.7205,519,EJ009.00,A,30,30,2.3,0.27,36,5.4,31,163,44.3835299998078,-68.019339999995,EJ,cf81faf9-e8ff-4d70-a6f6-e244d190a51a
577887.5805,4917537.6542,524,EJ014.00,R,30,30,4.7,0.65,460,32.5,31,163,44.4069399999637,-68.0218100002253,EJ,24ef6413-8e29-4dda-a645-ad01156bd54d
578433.9461,4917267.5855,525,EJ015.00,R,30,30,3.6,0.54,340,18.4,31,163,44.4044500004203,-68.0149900001804,EJ,c0b3203d-272f-4a92-a616-92de00686fc2
578833.5844,4918267.7934,526,EJ016.00,A,30,30,2.6,0.47,300,10.6,31,163,44.4134099997082,-68.0098200003833,EJ,d8c6a4a2-ecd0-47a3-9246-9e39864697a9
580761.0896,4915718.4772,527,EJ017.00,P,30,30,2,0.1,5.5,2.7,31,163,44.3902499997149,-67.9860100005207,EJ,4a8491b5-2df6-4e8d-b722-b546fc8442a6
581531.973,4916054.6814,528,EJ018.00,A,30,30,2.2,0.18,11,3.8,31,163,44.3931899995605,-67.9762799994951,EJ,ec41598e-f65a-4db9-88d1-e16c920b1f7e
582067.0597,4916576.8664,531,EJ021.00,P,30,30,4.9,0.65,1700,34.7,31,163,44.3978300000909,-67.9694799998594,EJ,d324df67-01cc-47bd-a910-7b5e79c75a15
582434.0863,4917030.3146,532,EJ022.00,A,30,30,2.2,0.22,16,4.4,31,163,44.4018700003199,-67.9648000003871,EJ,920daa24-e695-4491-9d01-388e180b7344
581824.2615,4918025.8085,533,EJ022.80,CA,30,30,2.8,0.38,82,8.7,31,163,44.4108999999636,-67.9722999999358,EJ,0ebe2ef7-48fa-4269-95b8-8187f54d457f
581684.1123,4918216.2427,534,EJ023.00,CA,30,30,2.1,0.19,18,3.9,31,163,44.4126299998908,-67.9740300004214,EJ,c584ae91-aa4e-48b0-b3a1-1feb8bad1b12
580988.2575,4921473.7133,535,EJ024.00,A,30,30,2.3,0.4,300,7.8,31,163,44.4420299998653,-67.982259999805,EJ,94b4d055-769e-4c8c-a5fc-7aa2744a5cca
579227.9905,4922892.9368,536,EJ024.20,X,30,30,2.6,0.31,52,6.5,31,163,44.4550000002654,-68.0041600003742,EJ,eee40971-805d-40a5-9376-5a5a3b416749
578836.706,4921101.8071,537,EJ024.30,CA,30,30,3.2,0.38,36,10.2,31,163,44.4389200001324,-68.0093500004543,EJ,3e62c539-bf93-4b3a-947b-3bda7918c500
578443.1077,4921994.6845,539,EJ024.70,X,30,30,2.3,0.24,16,4.8,31,163,44.4469999999637,-68.0141600004247,EJ,530b5103-e4bc-472a-a881-a6635c241c53
577395.4248,4924837.2299,540,EJ024.80,R,30,30,3.8,0.42,56,13.5,31,163,44.4727000001978,-68.0268999994276,EJ,2f2f385e-473b-43c1-9f47-a9ab8cec35f0
577310.0298,4925396.1235,541,EJ024.90,R,30,30,3.8,0.46,64,15.3,31,163,44.4777400003583,-68.0278900004051,EJ,63a6744d-5c9e-45c9-9058-f073161aca6e
577781.9394,4925775.0246,544,EJ025.50,R,30,30,3.3,0.38,120,10.5,31,163,44.4811000001741,-68.0218999998815,EJ,00a52208-1827-4e46-888c-25da21088c96
580291.4181,4924089.1212,545,EJ026.00,A,30,30,3.8,0.44,58,14.3,31,163,44.4656499996666,-67.9906099995803,EJ,8db7c7b1-7d6b-4733-a2ea-19ca9dbe3515
580883.3377,4925495.1338,547,EJ027.00,A,30,30,2.5,0.3,22,6.3,31,163,44.4782400002229,-67.9829499998743,EJ,e6f49fad-fe1b-4106-a289-e8215462bbc1
581086.4219,4927578.4712,548,EJ027.902,A,30,30,4.6,0.44,40,17.2,31,163,44.4969699995858,-67.9800699995147,EJ,a1cbb47b-3bf7-430e-9a7e-0ab461a76ad8
580689.6646,4928281.2081,550,EJ028.70,A,30,30,3.5,0.41,27,11.7,31,163,44.5033400002853,-67.9849499996742,EJ,bb021ce8-73b7-40f8-a85d-fd93a4fa9ac5
581284.0111,4927991.9921,552,EJ029.40,R,30,30,5.1,0.58,360,29.2,31,163,44.5006699996395,-67.9775199998588,EJ,3dece2e1-69e3-4a74-82ae-99e8f2ef19fa
581871.5333,4928374.8715,554,EJ030.00,P,30,30,10.1,0.55,160,52.1,31,163,44.5040500001565,-67.9700700002096,EJ,e24362b3-c9d9-45c3-861f-48fbe7db2fb6
581781.7037,4927552.7443,555,EJ030.50,R,30,30,4.3,0.46,54,17,31,163,44.4966599996697,-67.9713299994079,EJ,532d15e2-eb79-401c-9a0e-db4c8a31a425
581795.277,4926979.663,556,EJ030.90,A,30,30,3.3,0.36,60,9.7,31,163,44.4915000001171,-67.9712500005302,EJ,c62f3e2e-ba8b-4c7a-96da-9e956d9ca41b
582171.501,4927098.8368,557,EJ031.00,R,30,30,4.4,0.54,122,21.8,31,163,44.4925300001816,-67.9664999995352,EJ,35422d83-e7b7-4168-9253-62ff23549413
582125.4342,4926653.8727,558,EJ031.50,R,30,30,3.3,0.33,20,9,31,163,44.4885299999299,-67.9671500002022,EJ,5e258a1d-f736-41c4-b266-d6f3cec79fe8
583021.1638,4921271.573,560,EJ033.00,A,30,30,2.1,0.23,27,4.3,31,163,44.4399800002961,-67.9567499997799,EJ,a08d00c0-e53b-4bda-8206-c2a0f691b0a7
583454.5336,4919564.03,561,EJ034.00,A,30,30,2,0.15,14,3.2,31,163,44.4245600003826,-67.9515799999371,EJ,4696c477-1d4d-4b4f-ba6c-8ca39fcb23de
585180.7839,4920947.2929,563,EK002.00,A,30,30,2.8,0.37,36,8.5,31,163,44.4368100002417,-67.9296700000676,EK,024d5abd-b237-43b2-9ab4-f5e608dbfc69
584887.2443,4922459.9168,564,EK003.00,R,30,30,3.3,0.48,118,13.7,31,163,44.4504599997098,-67.9331100005821,EK,ed76d870-c272-4f03-98ce-579568568d71
