X,Y,OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area,GlobalID
514418.3242,4914208.2258,1,EA001.00,A,30,2.2,0.21,13,4.2,31,163,2018/05/23 00:00:00+00,44.38102,-68.819,EA,e825376a-fe4e-4f0d-b284-92f17432ebd6
516928.5636,4916294.7115,2,EA003.50,P,30,2.3,0.2,8,4.3,31,163,2018/05/23 00:00:00+00,44.39975,-68.78742,EA,2569a0eb-8d1e-4dd2-ab99-607f9c84866e
518018.1447,4916805.2505,3,EA005.00,P,30,2.1,0.17,9.1,3.6,31,163,2018/05/23 00:00:00+00,44.40432,-68.77372,EA,22e0a063-f64e-4c51-b860-0012cd6cf7ab
518997.3126,4919352.8007,4,EA006.00,CA,30,2.9,0.46,150,11.3,31,163,2018/01/24 00:00:00+00,44.42723,-68.76133,EA,a5501603-7341-4848-bfb7-f8772a23c112
520438.6989,4920152.4766,5,EA007.00,A,30,2.1,0.14,6,3.2,31,163,2018/05/23 00:00:00+00,44.43439,-68.74319,EA,4475a6db-8eac-4695-b596-2c62320f11bb
521790.3719,4922686.0986,6,EA009.00,A,30,3.2,0.39,74,10.3,31,163,2018/05/23 00:00:00+00,44.45716,-68.7261,EA,49770842-7dcc-4de2-b82e-1ffb342766bb
521249.8764,4923023.0992,7,EA010.00,A,30,3.2,0.43,76,11.9,31,163,2018/05/23 00:00:00+00,44.46021,-68.73288,EA,4a08b8fb-429d-410b-8d37-50f07d1f6329
520818.9099,4923703.725,8,EA011.00,A,30,3.3,0.34,31,9.2,31,163,2018/05/23 00:00:00+00,44.46635,-68.73827,EA,43cba713-055f-459e-a3ac-26ff6df32ea6
521822.0182,4923924.7253,9,EA012.00,A,30,4.9,0.44,48,18.2,31,163,2018/05/23 00:00:00+00,44.46831,-68.72565,EA,015e8e79-9d2f-446d-b4a3-4b69e62c5fae
522288.5572,4923568.6351,10,EA013.00,A,30,3.9,0.43,42,14.5,31,163,2018/05/23 00:00:00+00,44.46509,-68.7198,EA,d6c28266-bb32-4e8e-a5d5-ec88571159af
523146.9749,4923312.8199,11,EA014.00,P,30,5.4,0.46,60,21.5,31,163,2018/05/23 00:00:00+00,44.46276,-68.70902,EA,eb877d25-4201-4772-bc96-ce682ee44169
523179.7585,4922372.1046,12,EA014.90,A,30,4.1,0.4,29,13.6,31,163,2018/05/23 00:00:00+00,44.45429,-68.70865,EA,a59981fe-bd46-41b8-b4f4-dec1271353a9
523398.9234,4922268.4753,13,EA015.00,P,30,8.2,0.46,90,32.2,31,163,2018/05/23 00:00:00+00,44.45335,-68.7059,EA,7c52eee5-c8de-43b4-88a6-6bcfd03464a6
522832.8019,4921938.7848,14,EA015.50,A,30,3.4,0.42,108,12,31,163,2018/05/23 00:00:00+00,44.4504,-68.71303,EA,9cc7f79d-6b0a-4051-911c-9fac584f0434
521816.9712,4920683.455,15,EA017.00,A,30,2.2,0.22,15,4.4,31,163,2018/05/23 00:00:00+00,44.43913,-68.72585,EA,ebf4677e-7aa0-442e-8f06-8d242676126f
523525.0925,4916188.5437,16,EA019.00,A,30,3.4,0.36,44,10.1,31,163,2018/05/09 00:00:00+00,44.39861,-68.70459,EA,24c7177f-eab3-48c2-a837-605a1569b775
523555.721,4915866.531,17,EA019.10,A,30,3.3,0.35,66,9.5,31,163,2018/05/09 00:00:00+00,44.39571,-68.70422,EA,e7f7c1e1-f778-492f-bbb7-40c61524699e
523711.4892,4915518.3137,18,EA019.13,A,30,4,0.44,144,15,31,163,2018/05/09 00:00:00+00,44.39257,-68.70228,EA,f0432dbd-21d0-4194-a2be-54c2d8fbbb35
525130.5118,4915789.1007,19,EA019.20,A,30,5.2,0.54,360,25.9,31,163,2018/05/09 00:00:00+00,44.39496,-68.68445,EA,cc28e433-49cd-48c2-afe3-a524acbd155e
525223.2984,4915685.0463,20,EA019.23,A,30,4.6,0.53,122,22.3,31,163,2018/05/09 00:00:00+00,44.39402,-68.68329,EA,5c7b6dfc-f868-45e5-9d12-e0763e3f2e64
525101.5863,4915441.3179,21,EA019.27,A,30,3.8,0.45,114,14.7,31,163,2018/05/09 00:00:00+00,44.39183,-68.68483,EA,3c02043b-60f1-4dac-b434-cbc1f1ac4a35
525836.0711,4914598.8886,22,EA019.38,A,30,4.1,0.46,280,16.2,31,163,2018/05/09 00:00:00+00,44.38422,-68.67565,EA,b40762f3-0d48-41b8-be6f-c77d4ad4d807
526097.3748,4914591.0424,23,EA019.39,A,30,4.2,0.51,460,19.4,31,163,2018/05/09 00:00:00+00,44.38414,-68.67237,EA,35210dcc-53f6-483c-8c8c-cd877a30d1b5
525978.3073,4914286.2161,24,EA019.42,A,30,4.2,0.51,260,19.2,31,163,2018/05/09 00:00:00+00,44.3814,-68.67388,EA,ce1c80ae-8a08-4bdc-90d0-6f37b0c71328
520565.576,4917524.7904,25,EA021.00,A,30,2.6,0.33,22,7.1,31,163,2018/05/23 00:00:00+00,44.41073,-68.7417,EA,c5cfb106-7d07-4adc-adaa-5cc74d4619b1
518900.3407,4916560.0472,26,EA023.00,CA,30,3.5,0.53,180,17.1,31,163,2020/07/06 00:00:00+00,44.40209,-68.76265,EA,93232af1-1dc1-4bac-a606-ee9a400f286e
517527.2183,4915182.1977,27,EA024.00,CA,30,3.3,0.47,160,13.6,31,163,2020/07/06 00:00:00+00,44.38972,-68.77994,EA,80b89114-5577-47a1-a0d5-4aa0e4b8f032
518936.3171,4913217.866,28,EA026.00,A,30,2.7,0.3,22,6.7,31,163,2018/05/23 00:00:00+00,44.372,-68.76232,EA,fb0d0cd7-9959-45ea-8e13-67112dee2394
518645.1158,4911683.0705,29,EA028.00,A,30,2.4,0.34,108,6.7,31,163,2018/05/23 00:00:00+00,44.35819,-68.76603,EA,cf7d9521-44ca-4028-a687-c7a7ef5c2db8
517126.5716,4913064.0253,30,EA029.00,CA,30,2.3,0.26,25,4.9,31,163,2020/07/06 00:00:00+00,44.37066,-68.78504,EA,d4a81bf3-088a-4541-8d0d-42a51a1ffdc6
516909.1354,4913035.6895,31,EA031.00,CA,30,2.5,0.26,16,5.4,31,163,2020/07/06 00:00:00+00,44.37041,-68.78777,EA,857af878-2b0a-4e14-b08a-6f594616cd13
515757.8265,4906431.6163,32,EB001.00,A,30,4.2,0.51,56,19.1,31,163,2018/05/22 00:00:00+00,44.31098,-68.80242,EB,417bb898-f900-4347-9511-288aa9299544
516832.6207,4907477.285,33,EB002.00,A,30,2.6,0.39,74,8.3,31,163,2018/05/22 00:00:00+00,44.32037,-68.78891,EB,1b154030-a8bc-42f9-b433-364622232295
518159.3301,4908122.8479,34,EB003.00,A,30,3.2,0.47,152,13.1,31,163,2018/05/22 00:00:00+00,44.32615,-68.77225,EB,981459c6-4603-432d-b0b0-3fd07cf05a9a
519963.6186,4910765.0391,35,EB004.00,CA,30,3,0.44,58,11.1,31,163,2017/03/28 00:00:00+00,44.34989,-68.74952,EB,d558f913-9c9f-423a-b7c6-e0b31e014b2f
520340.1382,4908867.9196,36,EB004.50,P,30,2.5,0.32,32,6.7,31,163,2018/05/22 00:00:00+00,44.3328,-68.74487,EB,85a598b4-68f0-4b24-8fd9-4a2834f65153
522097.1023,4907507.3948,37,EB008.60,P,30,2.8,0.37,38,8.5,31,163,2018/05/22 00:00:00+00,44.3205,-68.72289,EB,bcc47ffe-27d1-4088-bded-88ff0b252ae5
523272.6655,4906789.4826,38,EB010.00,P,30,3.2,0.5,126,14.4,31,163,2018/05/22 00:00:00+00,44.314,-68.70818,EB,ffb36c1d-464e-4f28-a183-c39dec585c3a
525976.3265,4904958.0287,39,EB013.00,A,30,3.5,0.5,160,15.8,31,163,2018/05/22 00:00:00+00,44.29742,-68.67437,EB,29998dfc-c8b0-4547-b73f-cd7cd87f91b7
529432.2219,4903697.5082,40,EB014.50,A,30,2.8,0.35,25,7.9,31,163,2018/04/17 00:00:00+00,44.28594,-68.63112,EB,3753d73d-b91e-45bc-b059-dce974da2a3b
529568.7353,4904741.1249,41,EB015.00,CA,30,2.4,0.33,46,6.6,31,163,2018/02/12 00:00:00+00,44.29533,-68.62935,EB,c6b0b409-4020-407c-85e6-8c9f33986bc3
530809.0476,4905635.455,42,EB015.80,CA,30,3.7,0.44,52,13.9,31,163,2017/03/28 00:00:00+00,44.30333,-68.61375,EB,063fba27-e052-4679-82be-0add2ed8fac6
530369.8399,4904710.3595,43,EB016.50,CA,30,2.9,0.41,38,10,31,163,2018/01/24 00:00:00+00,44.29502,-68.61931,EB,4875f4d3-ff4f-45f6-926f-41bb18841499
532901.9809,4901217.0367,44,EB018.50,CA,30,2.6,0.39,108,8.5,31,163,2018/01/08 00:00:00+00,44.26346,-68.58779,EB,fba3deee-14ea-4b58-b845-ab684f3621d5
533493.8336,4901142.2823,45,EB019.00,CA,30,2.1,0.14,6,3.3,31,163,2018/01/08 00:00:00+00,44.26276,-68.58038,EB,a7edcb9f-0d0c-4b4e-b7b1-5137c7853078
534810.7717,4899661.8388,46,EB020.00,A,30,3.5,0.54,520,17.7,31,163,2018/04/17 00:00:00+00,44.24937,-68.56398,EB,53211113-bb47-4451-92d7-c4102b2e38c9
537181.3279,4897390.0197,47,EB022.00,A,30,2.6,0.38,140,8.2,31,163,2018/04/17 00:00:00+00,44.2288,-68.53445,EB,09227926-3e18-4a8e-8d75-e08ac79ff5df
524632.88,4904125.3246,48,EC001.00,A,30,2.5,0.37,82,7.7,31,163,2018/05/22 00:00:00+00,44.28997,-68.69125,EC,7fd1e94a-148a-4125-988c-b0881d3cdac3
522453.5203,4903098.9319,49,EC004.00,A,30,3.9,0.54,180,20.1,31,163,2018/05/22 00:00:00+00,44.2808,-68.71861,EC,98487400-b40f-4a14-b862-bb06c6be95ce
521920.4904,4904050.1461,50,EC005.00,A,30,2.9,0.44,108,10.9,31,163,2018/05/22 00:00:00+00,44.28938,-68.72525,EC,380aa7e6-9918-429a-9a59-d7c5837dfca6
521472.9386,4905983.5862,51,EC006.10,A,30,2.2,0.27,54,5,31,163,2018/05/22 00:00:00+00,44.3068,-68.73078,EC,41d02877-63e9-4b03-b999-294160b2520b
525626.1179,4902716.2626,52,EC007.00,A,30,4,0.48,54,17,31,163,2018/05/22 00:00:00+00,44.27725,-68.67887,EC,b7586e2f-3796-4f63-9bf8-b4a931ab56ce
529832.4077,4898165.551,53,EC009.00,A,30,3.6,0.72,1200,30.9,31,163,2018/05/31 00:00:00+00,44.23612,-68.62642,EC,1734c110-7437-42e5-8025-bc83aa8afbb6
528218.0003,4895866.9436,54,EC010.00,A,30,5.1,0.67,1700,37,31,163,2018/05/31 00:00:00+00,44.21549,-68.64676,EC,5d5b3371-c70b-4644-b080-5eaa7965ddb9
534286.564,4894094.2046,55,EC012.00,A,30,3.9,0.48,92,16.2,31,163,2018/05/22 00:00:00+00,44.19927,-68.57091,EC,b029e504-2cae-4e43-932a-242baedd47a4
533541.4827,4892909.6343,56,EC014.00,A,30,3.1,0.36,33,9.2,31,163,2018/05/22 00:00:00+00,44.18864,-68.58031,EC,1b5e44c7-82e4-418e-a70c-5930654a6128
529878.3312,4895445.5451,57,EC016.00,CA,30,4.1,0.51,48,19.2,31,163,2016/05/25 00:00:00+00,44.21163,-68.626,EC,0cf20655-e546-441d-8662-fa1949a48924
527930.5429,4896212.2651,58,EC017.00,CA,30,3.5,0.42,26,12.2,31,163,2017/11/15 00:00:00+00,44.21861,-68.65034,EC,1230aa29-1076-4c94-91f1-769206cbcb1b
527351.7403,4895941.0282,59,EC017.50,A,30,3.6,0.51,158,16.5,31,163,2019/04/02 00:00:00+00,44.21619,-68.6576,EC,2093a807-1149-4ba2-8948-43bb0ce965e3
526502.127,4895656.5256,60,EC017.70,A,30,2.7,0.42,126,9.6,31,163,2018/05/23 00:00:00+00,44.21366,-68.66825,EC,41cc339d-512d-49ff-b302-4e22eb49478a
526158.5047,4895883.9592,61,EC017.80,A,30,4.4,0.58,160,24.8,31,163,2019/06/04 00:00:00+00,44.21572,-68.67254,EC,db7934ee-f00d-4462-8eed-aea60b7b30b3
525444.3319,4895061.4282,62,EC018.00,A,30,4.1,0.55,1360,21.3,31,163,2019/06/04 00:00:00+00,44.20834,-68.68152,EC,11f2aabc-64e0-43f3-838d-0209952f3454
526907.2226,4893885.4373,63,EC019.00,A,30,3.7,0.54,160,18.5,31,163,2018/05/23 00:00:00+00,44.1977,-68.66327,EC,a5d0881e-8c0c-40f9-91ee-6c03bcee55ed
527184.5326,4892913.5753,64,EC020.00,P,30,3.5,0.66,760,25.6,31,163,2018/05/23 00:00:00+00,44.18894,-68.65985,EC,cf953d82-a773-47af-b78d-72f0d95aa006
529750.029,4892022.7738,65,EC021.00,A,30,2.8,0.4,120,9.2,31,163,2018/04/10 00:00:00+00,44.18082,-68.6278,EC,7228ca6d-a880-469c-b9c2-257ecb13f70e
528564.6136,4891293.3153,66,EC022.00,A,30,3,0.32,18,7.8,31,163,2018/05/23 00:00:00+00,44.1743,-68.64267,EC,c1c5f348-a596-4f66-87db-1b676232241a
527887.2688,4891540.3214,67,EC022.30,A,30,4.1,0.6,500,24.8,31,163,2018/05/23 00:00:00+00,44.17655,-68.65113,EC,4c16b47c-6bf0-4bab-96b2-782b1d6182ed
528675.9892,4889584.3836,68,EC023.50,A,30,2.4,0.27,16,5.4,31,163,2018/05/23 00:00:00+00,44.15891,-68.64137,EC,57c65d46-f3ca-4a94-a06c-0817dac4f192
525423.313,4888720.1891,69,EC026.20,A,30,3.1,0.44,120,11.5,31,163,2018/05/23 00:00:00+00,44.15125,-68.68209,EC,06d35b9a-b53c-4cc6-a1ee-9bd35925b94e
524710.1722,4889091.7855,70,EC026.70,A,30,3.3,0.56,680,18,31,163,2018/05/23 00:00:00+00,44.15462,-68.69099,EC,dc4d6ea7-4032-48f7-aa96-c4ffcaa86542
524117.6196,4889963.7259,71,EC026.90,A,30,3.6,0.46,120,14.3,31,163,2018/05/23 00:00:00+00,44.16249,-68.69836,EC,0ebef44b-e390-4f4a-ada6-fba152bfa21d
524494.5313,4890092.8526,72,EC027.00,A,30,4.2,0.57,400,23.1,31,163,2018/05/23 00:00:00+00,44.16364,-68.69364,EC,f8ad721e-6504-4046-b862-169e3c89bafc
523999.4332,4891893.7361,73,EC027.80,A,30,4.5,0.54,180,22.9,31,163,2018/05/31 00:00:00+00,44.17987,-68.69975,EC,03d31e3a-49e1-4f77-a408-7112c4f7128c
524166.4792,4892331.9754,74,EC028.00,CA,30,5,0.56,78,26.2,31,163,2017/11/16 00:00:00+00,44.18381,-68.69764,EC,48a2ef14-b0fd-441d-9486-632997d624ee
522567.2476,4895555.1802,75,EC031.00,A,30,2.9,0.38,42,9.2,31,163,2018/05/23 00:00:00+00,44.21288,-68.71751,EC,32f7b278-0009-400e-9319-befb5a9bfee0
525465.5403,4896802.0356,76,EC033.00,P,30,3.2,0.49,136,14.1,31,163,2018/05/31 00:00:00+00,44.22401,-68.68117,EC,0ef970a7-8dae-4e5c-9ec5-8bbdecd0cefc
528069.8337,4875122.4555,77,ED001.50,A,30,2,0.13,6,3.1,31,163,2018/05/29 00:00:00+00,44.02873,-68.64972,ED,69380269-16c4-4316-a688-048e662d42bb
528844.5606,4880117.3224,78,ED003.70,A,30,2,0.11,6,2.9,31,163,2018/05/29 00:00:00+00,44.07367,-68.63978,ED,2b4ed6ba-6d2c-4369-98ae-8218098ec970
531840.3909,4880415.4481,79,ED005.10,A,30,2.5,0.29,22,6,31,163,2018/05/29 00:00:00+00,44.07623,-68.60235,ED,6d73764e-3ba5-4e14-a3ed-0b996bd84839
544758.547,4890110.7083,80,EE001.00,A,30,4.3,0.49,66,18.8,31,163,2018/06/13 00:00:00+00,44.16284,-68.4402,EE,b11951e6-b26a-4402-a000-54789308ced2
544889.2739,4890287.1,81,EE001.20,A,30,3.1,0.37,33,9.6,31,163,2018/05/21 00:00:00+00,44.16442,-68.43855,EE,56cc2d69-c391-487a-bf63-f4a3dba65361
546219.9125,4891287.1241,82,EE002.00,A,30,3.6,0.45,50,13.7,31,163,2018/04/18 00:00:00+00,44.17334,-68.42182,EE,970f36d7-341b-4504-aaff-abb888547a5b
546126.7314,4892261.7246,83,EE003.00,A,30,2.3,0.17,10,4,31,163,2018/04/18 00:00:00+00,44.18212,-68.4229,EE,df014724-6e47-42c9-91fa-4f2cd6a59422
544657.8199,4887751.8792,84,EE006.80,A,30,3.1,0.33,40,8.4,31,163,2018/05/21 00:00:00+00,44.14161,-68.44166,EE,5be81b65-b2b1-4929-8a4a-3592a1c0e32e
545056.0999,4887876.7778,85,EE007.00,R,30,5.6,0.67,360,41.5,31,163,2018/06/13 00:00:00+00,44.14271,-68.43667,EE,518eecef-82a2-41a9-b423-c070b16171a7
544557.2528,4888900.833,86,EE008.00,A,30,4.2,0.47,48,17.1,31,163,2018/05/21 00:00:00+00,44.15196,-68.44282,EE,de179eb6-4fba-4cca-bd68-10b2b90112c2
544018.5242,4888977.1804,87,EE009.30,P,30,3.6,0.42,38,12.6,31,163,2018/05/21 00:00:00+00,44.15268,-68.44955,EE,fe6ca444-99f6-4915-b95d-d476a81f6cbd
544076.5981,4888067.8583,88,EE009.50,P,30,2.8,0.28,18,6.5,31,163,2018/05/21 00:00:00+00,44.14449,-68.4489,EE,5576bc3c-67eb-4ed3-9ad7-36143c39c174
543988.1358,4887421.9166,89,EE009.70,A,30,3.6,0.47,200,14.7,31,163,2018/05/21 00:00:00+00,44.13868,-68.45006,EE,6c1715cf-5a8f-4d5a-8124-38a72473bf2b
543770.4938,4888754.4843,90,EE010.00,A,30,2.5,0.34,35,7.1,31,163,2018/04/18 00:00:00+00,44.15069,-68.45267,EE,2afed826-a808-48b6-ab2a-b79f06abd076
543464.3623,4889817.6715,91,EE011.00,A,30,4,0.62,240,25.2,31,163,2018/04/18 00:00:00+00,44.16028,-68.45641,EE,c26d151a-7483-40f7-85dd-43d3d6e0142e
543104.602,4889807.5281,92,EE011.30,A,30,3.8,0.55,92,19.9,31,163,2018/04/18 00:00:00+00,44.16021,-68.46091,EE,2237ba84-7f32-452e-8839-33b667532b5d
542905.6245,4889910.6381,93,EE011.40,A,30,4,0.54,100,20.4,31,163,2018/04/18 00:00:00+00,44.16115,-68.46339,EE,27e9f093-59a5-40ce-b12a-47f24c95cc73
542033.2027,4889919.4433,94,EE013.00,A,30,3.3,0.42,148,11.8,31,163,2018/06/13 00:00:00+00,44.16128,-68.4743,EE,39b194dd-228e-4897-a259-d90ae6e54e41
542402.6283,4891281.3831,95,EE014.50,A,30,2.6,0.29,27,6.4,31,163,2018/04/18 00:00:00+00,44.17352,-68.46957,EE,e972d6c9-3bc7-4019-b284-3dac3eb5a788
544148.6368,4891632.7726,96,EE016.50,A,30,2.1,0.13,6,3.2,31,163,2018/05/21 00:00:00+00,44.17658,-68.4477,EE,1b86e5b1-f958-4cd2-b5a7-b3b7bad8a9cd
543876.3669,4890027.0091,97,EE017.30,A,30,3.2,0.52,540,14.9,31,163,2018/05/21 00:00:00+00,44.16214,-68.45124,EE,96ef236c-e6e9-4128-8d51-72058dd660e7
550842.9026,4885314.1888,98,EE019.00,A,30,2.2,0.24,29,4.6,31,163,2018/04/18 00:00:00+00,44.11926,-68.36457,EE,618a6c81-3ede-4a37-95ea-33378bacf1ab
535430.3587,4901871.131,99,EF001.80,A,30,3.9,0.47,58,15.8,31,163,2019/02/05 00:00:00+00,44.26923,-68.55607,EF,c10af4c9-535d-4a18-9377-0ece0cd810ff
535369.7758,4902300.6693,100,EF001.90,R,30,5.1,0.52,100,23.9,31,163,2018/03/06 00:00:00+00,44.2731,-68.5568,EF,d32ef337-aa3e-41f4-b879-52833d53760f
535520.9662,4902676.926,101,EF002.00,R,30,9.1,0.77,860,90.2,31,163,2018/07/24 00:00:00+00,44.27648,-68.55488,EF,f2feb616-a051-4655-b2ff-21324d826d7b
537627.6073,4901039.2001,102,EF002.50,A,30,2.4,0.3,60,6,31,163,2018/04/17 00:00:00+00,44.26163,-68.5286,EF,fadc1214-db21-4176-8527-0514ce82d64b
537610.1556,4902966.2827,103,EF004.00,R,30,3.7,0.64,600,24.9,31,163,2018/04/17 00:00:00+00,44.27898,-68.52868,EF,a128bd53-8292-4595-922b-0b8f5e959fd7
537511.0146,4903277.8404,104,EF004.10,A,30,2.8,0.42,180,10,31,163,2017/01/31 00:00:00+00,44.28179,-68.5299,EF,abbf875f-e305-4815-b561-9b55fe1d0402
536297.9155,4904320.68,105,EF005.00,A,30,3.2,0.54,160,16,31,163,2018/04/17 00:00:00+00,44.29124,-68.54503,EF,a13264b4-de5f-48ed-b73a-1c8121ab6671
534764.7945,4906363.9478,106,EF006.00,A,30,2.8,0.52,400,13.7,31,163,2018/04/17 00:00:00+00,44.30971,-68.56411,EF,afcff862-baf0-4322-99b8-44d677b4eb5b
536143.1284,4911246.6197,107,EF008.00,P,30,3.2,0.45,120,12.3,31,163,2018/04/17 00:00:00+00,44.3536,-68.54649,EF,03e201cb-3178-4df0-afc6-78aa553a1336
534516.7909,4911488.8588,108,EF009.30,A,30,3.2,0.42,42,11.3,31,163,2018/04/17 00:00:00+00,44.35586,-68.56688,EF,01cffa6a-1f20-408c-a9f4-fccdf56f1d7f
532824.9305,4909094.1943,109,EF010.00,A,30,3.6,0.4,36,11.8,31,163,2019/04/16 00:00:00+00,44.33438,-68.58826,EF,d6f7ee6a-f01b-4ac9-8a05-7fc34637add4
533212.379,4910194.7066,110,EF010.50,A,30,4.2,0.5,130,18.7,31,163,2019/03/19 00:00:00+00,44.34427,-68.58333,EF,608e6078-8981-4f58-89e6-e1d975db910a
533296.6525,4911332.5696,111,EF011.00,A,30,4.9,0.44,40,18.5,31,163,2019/06/04 00:00:00+00,44.35451,-68.5822,EF,f24c379a-1e77-45ff-9466-afa8b66c0492
533627.8909,4911236.5183,112,EF011.30,A,30,4,0.48,84,16.8,31,163,2018/05/01 00:00:00+00,44.35363,-68.57805,EF,131063b0-a5de-40ef-bf7c-9168709d8ba4
534922.0898,4913938.066,113,EF013.00,A,30,2.1,0.25,40,4.6,31,163,2018/04/17 00:00:00+00,44.37789,-68.56163,EF,5ac0434b-f0fa-47ca-91a0-956d462efe0f
534523.5826,4914724.6024,114,EF014.00,A,30,3.4,0.43,52,12.5,31,163,2018/04/17 00:00:00+00,44.38499,-68.56658,EF,fa3afef3-f174-43ba-9825-1844b8accf9a
534488.7511,4915587.4985,115,EF015.00,CA,30,3.2,0.47,134,13.1,31,163,2020/07/06 00:00:00+00,44.39276,-68.56696,EF,610b1824-1eae-4bae-a6e4-16784434a438
534675.9704,4916775.9231,116,EF016.50,CA,30,3.6,0.47,60,14.8,31,163,2020/07/06 00:00:00+00,44.40345,-68.56453,EF,09d7c87a-8d29-4613-b4d8-cb94411c5ba7
533888.5082,4917371.6082,117,EF017.80,CR,30,2.7,0.37,66,8.4,31,163,2020/07/06 00:00:00+00,44.40885,-68.57438,EF,cca19a20-286b-4af3-9213-91978c5e12e3
534017.9265,4917899.907,118,EF018.00,CR,30,4.9,0.69,1700,38.7,31,163,2020/07/06 00:00:00+00,44.4136,-68.57272,EF,3f179675-3d4d-4a41-93dd-ed7ffdc38aa3
535574.8471,4916805.2027,119,EF019.00,CA,30,3.2,0.52,220,14.9,31,163,2020/07/06 00:00:00+00,44.40367,-68.55324,EF,dfa02166-8064-4312-8622-9c1b45b6b5a0
537596.9623,4916342.24,120,EF020.00,A,30,2.3,0.31,48,6,31,163,2018/05/30 00:00:00+00,44.3994,-68.52788,EF,206be289-900c-4ddc-92b2-dd11eefb01e1
538205.2826,4917447.6848,121,EF020.50,A,30,1.9,0,2,1.9,31,163,2018/07/24 00:00:00+00,44.40932,-68.52016,EF,94a8b2b2-b329-4d5f-8276-554791100a31
538077.6653,4918166.7347,122,EF022.00,P,30,4.4,0.54,140,22.1,31,163,2019/10/02 00:00:00+00,44.4158,-68.52171,EF,f5d6b9d7-aa85-451e-885c-48ae39c683f9
538474.2161,4918020.2165,123,EF022.91,P,30,3.8,0.52,112,17.8,31,163,2018/05/30 00:00:00+00,44.41446,-68.51674,EF,25eca718-46ec-424e-91c9-8c7856cf2800
538609.6322,4918143.2051,124,EF023.00,P,30,4.6,0.5,50,20.6,31,163,2018/05/30 00:00:00+00,44.41556,-68.51503,EF,1344baa4-469c-44d1-9543-1dd3d58aea94
540113.6689,4920066.2031,125,EF024.00,A,30,3,0.33,22,8,31,163,2018/05/30 00:00:00+00,44.43279,-68.49599,EF,23494025-9ad3-4e8a-a815-9e9f4739a079
541347.4229,4922435.5002,126,EF025.00,A,30,3.2,0.35,42,9,31,163,2018/05/30 00:00:00+00,44.45405,-68.4803,EF,f7df9d1a-73dd-4e87-b597-0e0ad92ec6fa
541815.1385,4917494.278,127,EF026.00,A,30,2.4,0.22,13,4.6,31,163,2018/05/30 00:00:00+00,44.40954,-68.47482,EF,0f290158-af12-4316-bd90-0f5d10e8c49a
542860.4893,4916663.5193,128,EG002.00,CA,30,2.6,0.32,22,6.9,31,163,2020/07/06 00:00:00+00,44.402,-68.46176,EG,f247b40d-cbb9-4801-bf2e-6be2508ad2a4
542146.8822,4920984.3524,129,EG004.00,CA,30,3.1,0.43,138,11.3,31,163,2020/07/06 00:00:00+00,44.44094,-68.47037,EG,a7938c2b-a74d-4f06-afe1-79981c835d77
542611.7298,4923401.1778,130,EG005.00,CA,30,3.9,0.46,74,15.4,31,163,2020/07/06 00:00:00+00,44.46267,-68.46433,EG,e028cf90-e2f9-4fb5-a813-6b4bf4226dc4
541545.3186,4926330.1707,131,EG007.00,CA,30,3.1,0.35,31,9.1,31,163,2020/07/06 00:00:00+00,44.4891,-68.4775,EG,0689b7b1-f7ef-4588-a697-79ba7059cec4
540378.365,4926403.9074,132,EG007.50,P,30,5.8,0.53,114,27.8,31,163,2018/05/30 00:00:00+00,44.48983,-68.49217,EG,806219c3-b9a9-4124-929d-55f3b4bdb7a8
540905.7925,4926870.4162,133,EG008.50,P,30,3.7,0.54,280,18.8,31,163,2018/05/30 00:00:00+00,44.494,-68.4855,EG,0d71d7c3-b06e-438c-8c45-9484aea03ad0
542352.3749,4926823.0292,134,EG009.00,P,30,4.3,0.47,86,17.5,31,163,2018/05/30 00:00:00+00,44.49349,-68.46731,EG,38c0a2d2-af5c-416d-b42b-ef7b5480fe70
543794.5108,4925787.3,135,EG011.00,P,30,2.5,0.35,96,7.4,31,163,2018/04/23 00:00:00+00,44.48408,-68.44926,EG,bd1476c4-b93b-46f7-a97d-c44d0e12d2f3
545521.3631,4923343.1252,136,EG014.00,CA,30,2.6,0.31,25,6.7,31,163,2020/07/06 00:00:00+00,44.46197,-68.42776,EG,09c21c18-0b73-4f39-848e-2bbc25f19cb5
545666.5429,4920564.8674,137,EG016.00,P,30,2.7,0.29,25,6.4,31,163,2018/05/30 00:00:00+00,44.43695,-68.42618,EG,4975fc50-e804-4958-a550-41f7a783aa07
545547.1642,4920450.728,138,EG016.50,CA,30,3.1,0.43,120,11.1,31,163,2020/07/08 00:00:00+00,44.43593,-68.42769,EG,9bb78274-47cd-40fd-bba9-46edd90d95b4
545091.5052,4918094.8507,139,EG017.00,CA,30,2.4,0.25,27,5.2,31,163,2020/07/06 00:00:00+00,44.41475,-68.43362,EG,1792edba-4634-4db9-84a3-d165a534c89d
547746.1987,4917844.9391,140,EG019.00,A,30,3.2,0.33,28,8.7,31,163,2018/05/30 00:00:00+00,44.41233,-68.4003,EG,099205d1-c64e-4825-8d4f-78ced323705d
548448.439,4920523.8728,141,EG020.00,CA,30,3.7,0.49,200,16.3,31,163,2018/02/13 00:00:00+00,44.4364,-68.39123,EG,1aa2aec0-0ed7-4428-823a-8362ac69641f
